date,oi,oi_value,oi_mean,ls_global,ls_top,taker_ls
2025-06-16,1931839.0070,4913304101.6733,1977059.6841,1.862220,2.913535,1.093896
2025-06-17,1925424.6460,4830851928.3211,1936085.0379,2.584234,3.554919,1.082911
2025-06-18,1908279.2800,4816127147.7142,1927994.8176,2.327161,3.373543,1.045809
2025-06-19,1991256.5030,5018304901.1655,1948675.7397,2.292540,3.334874,1.136453
2025-06-20,2025586.2300,4872102047.2944,2027367.8886,3.125971,2.937625,1.072625
2025-06-21,1921814.5930,4410391527.6216,2012194.2334,2.845716,3.140033,1.074731
2025-06-22,1876064.3890,4177378743.5699,1909304.8480,2.505739,3.180181,1.046145
2025-06-23,1856795.6880,4475601758.3983,1891708.0193,1.716815,3.113488,1.004767
2025-06-24,1913080.7750,4682418243.2745,1902424.0049,1.468992,2.876939,1.075275
2025-06-25,1859810.3430,4495663747.8236,1898484.8607,1.792812,3.070858,1.079663
2025-06-26,1825052.2540,4407373439.7522,1881723.6832,1.846796,3.346960,1.061870
2025-06-27,1872454.1440,4535065212.2266,1858274.1714,1.888225,3.298432,1.081988
2025-06-28,1866414.8170,4544346796.4316,1869659.0989,1.877832,3.148367,1.137055
2025-06-29,1833637.5580,4582957629.6136,1868229.9449,1.659851,3.316846,1.187571
2025-06-30,1893539.2070,4704553945.8045,1889935.1018,1.467707,3.272692,1.056900
2025-07-01,1943153.0610,4670835522.1331,1916264.7344,2.362444,3.216427,1.129087
2025-07-02,2062006.4500,5298462792.6078,1979032.3122,1.083355,2.921893,1.059084
2025-07-03,2034472.4830,5269649936.0169,2063958.5984,1.265912,2.866622,1.152604
2025-07-04,1958902.2670,4910713326.0743,2003458.0288,2.090282,3.210372,1.125122
2025-07-05,1962736.5740,4936773167.7535,1966508.6899,1.783743,3.226018,1.115993
2025-07-06,2022520.9570,5196879796.8556,1997891.6096,1.492251,3.261034,1.097748
2025-07-07,2019839.4140,5132849528.0353,2032954.1433,1.823376,3.354125,1.097867
2025-07-08,2148503.7380,5616145801.0572,2072766.1274,1.155926,2.908540,1.100658
2025-07-09,2238581.6820,6195935932.7176,2180411.8671,0.902501,2.833132,1.104338
2025-07-10,2142925.3180,6325081225.3503,2232781.3096,1.072472,3.287953,1.057693
2025-07-11,2011586.5140,5948325942.1635,2099895.8998,1.248211,3.390418,1.016292
2025-07-12,1968280.5440,5790445166.7827,1998299.6234,1.245402,3.317274,1.077108
2025-07-13,1977373.4730,5873666262.4286,2008521.9204,1.251217,3.140616,1.091604
2025-07-14,2049852.1500,6175281323.7996,2048640.9847,1.417698,2.500766,1.083192
2025-07-15,2113325.8380,6632692703.1054,2075711.4070,1.097136,2.385495,1.046566
2025-07-16,2102117.1650,7086955732.4855,2165552.6668,1.095137,2.575676,1.052246
2025-07-17,1993173.1000,6929565258.1150,2053321.9219,1.131132,2.928439,1.034384
2025-07-18,1977776.0500,7013905872.6780,2021017.5631,1.362527,3.286362,1.031011
2025-07-19,1992336.0370,7155096333.0385,1995731.1431,1.242688,3.097050,1.062887
2025-07-20,2151302.3930,8080282724.2838,2100019.3435,1.240302,2.594844,1.029806
2025-07-21,2232304.0670,8395583980.7837,2214626.1921,1.416624,2.418358,1.054368
2025-07-22,2082998.7070,7802933986.4091,2165216.1520,1.523532,3.250465,1.048774
2025-07-23,2075430.8480,7528438612.3437,2113970.1297,1.716275,3.463728,1.058172
2025-07-24,2057588.1320,7624228216.0754,2076539.5597,1.341132,3.258315,1.080922
2025-07-25,2020517.9150,7524752203.5056,2036505.1561,1.339115,3.492919,1.075145
2025-07-26,2009288.6960,7513976193.3355,2047861.2146,1.248970,3.367386,1.126748
2025-07-27,2086586.1070,8078155515.6673,2070710.7502,1.090962,3.095881,1.109182
2025-07-28,2073607.8320,7871394594.1937,2157269.5095,1.451468,3.043895,1.069907
2025-07-29,2090720.7930,7927411095.1525,2096078.9361,1.490593,3.125349,1.091327
2025-07-30,2046207.2140,7792325388.2105,2078364.8058,1.404498,3.227053,1.017377
2025-07-31,2062527.9590,7624278977.4006,2083828.5388,1.662761,3.203384,1.044560
2025-08-01,2018230.9060,7036400595.2965,2073345.3017,2.106659,3.202371,1.038035
2025-08-02,1994476.1800,6766100882.5556,2019308.1993,1.949046,3.249742,1.043969
2025-08-03,1987636.0150,6945522449.3425,1998388.5743,1.927829,2.972391,1.135750
2025-08-04,1982470.1040,7373638954.2197,1986233.6997,1.477403,3.029061,1.055415
2025-08-05,1907680.7700,6887138148.8286,1951656.4725,1.814340,3.420082,1.073441
2025-08-06,1932313.6620,7113471109.0953,1912817.0123,1.357885,3.176538,1.090818
2025-08-07,2042381.6720,7983062344.9518,2004051.3702,1.001303,3.046740,1.075523
2025-08-08,2189050.1790,8775989729.6182,2101092.7442,0.817466,3.156005,1.056479
2025-08-09,2203858.3390,9386787531.8101,2222287.3879,0.909061,2.952268,1.069057
2025-08-10,2151079.5090,9139463596.2490,2177365.6843,1.000714,3.229059,1.068022
2025-08-11,2127169.4500,8979462942.6740,2165359.7570,0.965060,3.364130,1.002525
2025-08-12,2294258.9090,10529088296.2519,2225314.4978,0.846934,3.182245,1.021678
2025-08-13,2283570.2020,10843236240.0707,2311685.1894,0.949005,3.382057,1.039721
2025-08-14,2193884.1620,9972639940.6863,2269190.1268,1.158090,3.884356,1.023138
2025-08-15,2116117.6010,9389987608.3797,2180359.6546,1.502484,3.793676,1.030309
2025-08-16,2206783.2860,9753805581.4571,2175837.6055,1.526929,3.117736,1.068399
2025-08-17,2184406.2880,9765779220.8220,2201042.3400,1.463992,2.910242,1.024531
2025-08-18,2139134.1040,9224523822.6561,2134874.0066,1.667991,3.567201,1.056430
2025-08-19,2252151.4870,9175130028.9488,2228532.5402,2.144611,3.919183,1.020206
2025-08-20,2194561.9100,9512328598.8950,2206988.9955,1.537314,3.846865,1.029873
2025-08-21,2146309.0490,9065365530.2613,2186736.5962,1.890999,4.022802,1.024570
2025-08-22,2324912.6540,11228956132.7954,2226428.7026,1.024872,3.691062,1.030544
2025-08-23,2331756.6550,11139792316.9292,2337820.0663,1.079777,4.080061,1.059882
2025-08-24,2269929.8900,10845702315.1211,2326185.9756,1.080547,3.751748,1.027103
2025-08-25,2121753.5940,9281314018.5627,2213129.1984,1.853840,3.722178,1.054617
2025-08-26,2052826.3800,9440411619.9891,2102156.0084,1.511414,3.358648,1.063340
2025-08-27,2013299.6200,9069835145.7118,2060399.0077,1.505336,3.619222,1.053188
2025-08-28,2007307.4180,9051836751.1003,2018507.5479,1.903783,3.477088,1.090812
2025-08-29,2011106.4980,8765689226.4427,2014016.4246,2.077160,3.277857,1.024361
2025-08-30,2001588.6480,8750945569.0560,2007523.0443,2.007016,3.287428,1.099845
2025-08-31,1990914.3280,8740819152.0941,2009839.2171,1.701821,3.245571,1.122489
2025-09-01,2014540.0470,8688711222.7110,2007337.3937,2.144529,3.223320,1.096899
2025-09-02,1994880.1210,8627038622.4754,2002076.3667,2.214444,3.362842,1.023383
2025-09-03,1986576.0800,8837558393.7728,1987197.5261,1.357688,2.957694,1.034029
2025-09-04,1980151.8570,8506978852.8567,1966002.5486,2.507919,3.116027,1.066607
2025-09-05,1944101.5140,8370737329.8449,1962470.8783,2.451421,3.091293,1.097098
2025-09-06,1977540.2130,8446707062.5912,1959612.3351,2.520065,3.105054,1.210648
2025-09-07,1975732.0150,8504103797.5242,1983583.3346,2.504885,3.100089,1.119136
2025-09-08,1977504.3080,8511152159.5691,1987784.4684,2.485627,3.463920,1.081907
2025-09-09,2035252.3660,8768953417.9672,2006479.5591,2.762972,3.348840,1.062320
2025-09-10,1947782.9990,8467519120.2327,1998174.4688,2.262458,3.651634,1.104004
2025-09-11,2022530.3710,9014255081.2014,2004071.3956,1.554219,3.443023,1.108012
2025-09-12,2079853.8470,9798052872.7342,2055855.9647,1.318559,3.339316,1.102763
2025-09-13,1975452.4150,9214431275.2179,2043101.1413,1.487807,3.505964,1.125360
2025-09-14,1988293.5640,9150641063.2991,1986561.6804,1.550966,3.653117,1.074350
2025-09-15,1985955.3300,8979556603.2549,1990525.6424,2.084387,3.834742,1.067568
2025-09-16,1943314.4480,8744064416.7139,1967746.2960,2.334750,3.734138,1.095094
2025-09-17,1942010.8170,8911272879.8809,1929564.2241,2.029947,3.801899,1.023510
2025-09-18,1907710.6010,8747444495.8713,1930830.7370,1.798421,3.672699,1.063106
2025-09-19,2031632.2590,9074244852.1783,1997652.3893,2.476015,2.789956,1.037578
2025-09-20,2011179.4360,9006673489.8030,2024869.6281,2.374727,2.737491,1.118138
2025-09-21,2033089.5640,9033687852.4081,2029267.7310,2.441933,2.617561,1.166992
2025-09-22,1911460.8070,8022355413.4587,1983697.4523,2.392602,3.177805,1.033131
2025-09-23,1895388.7010,7889081620.7373,1906444.5057,2.497094,2.914658,1.075642
2025-09-24,1943980.6820,8068517182.8044,1928455.4071,2.608649,2.407206,1.095841
2025-09-25,1994818.8720,7725933491.2560,1986703.7097,2.678717,3.363242,1.062265
2025-09-26,1909354.5590,7695787204.8686,1957492.8147,2.215177,2.742962,1.060741
2025-09-27,1914555.1950,7690385307.2760,1911456.8732,2.229445,2.875452,1.130049
2025-09-28,1915458.0290,7931156918.5376,1914881.9079,2.209647,2.950568,1.158106
2025-09-29,1843072.5100,7765361299.8277,1905994.9480,1.833160,2.871557,1.056573
2025-09-30,1827740.0090,7572308579.8869,1851989.5141,2.110907,2.777486,1.058493
2025-10-01,1891956.8520,8222557996.2031,1868932.9994,1.671669,2.330788,1.080004
2025-10-02,1975259.3220,8852519703.4074,1949408.2508,1.573530,2.286111,1.071349
2025-10-03,1956585.9970,8825631154.2478,1978145.2544,1.569053,2.291792,1.040432
2025-10-04,1969175.8320,8832496474.2824,1967368.3234,1.552424,2.236861,1.098553
2025-10-05,2003553.3960,9041035087.7386,1991873.3010,1.591995,2.104119,1.084370
2025-10-06,2016153.2520,9440496471.7624,2006660.3445,1.284358,2.099632,1.047257
2025-10-07,1943438.0790,8639884364.6679,2002840.1050,1.769208,2.263315,1.049414
2025-10-08,1911827.8990,8648478511.8693,1933300.8475,1.727192,2.184435,1.039221
2025-10-09,1918320.0940,8375177507.2742,1929243.6636,2.077980,2.228961,1.046715
2025-10-10,1394726.8590,5327856601.3800,1895059.9014,2.216334,2.777940,1.041523
2025-10-11,1407313.6780,5269742359.8181,1427645.0103,2.373112,2.510446,1.074639
2025-10-12,1442375.7030,5985859167.4500,1423648.5355,2.148246,2.548987,1.027424
2025-10-13,1430274.7010,6063921347.0827,1433967.5152,1.754322,2.858622,1.011258
2025-10-14,1393179.1980,5744384840.3685,1432382.0449,2.077324,2.736517,1.007337
2025-10-15,1447744.8120,5767540259.4937,1439470.7345,2.561061,2.463341,1.058520
2025-10-16,1458874.9570,5678319950.2746,1464515.6756,2.918192,2.392866,1.007633
2025-10-17,1462782.9590,5602530227.9060,1458753.0674,2.525408,2.656252,0.998772
2025-10-18,1465440.9080,5696198118.2142,1468918.1291,2.360173,2.519843,1.047746
2025-10-19,1532629.1220,6101189950.5298,1503304.9733,2.291079,2.177276,1.076209
2025-10-20,1473883.4820,5862430504.9943,1508642.1565,2.467309,2.665422,1.040494
2025-10-21,1468770.1410,5685785468.2279,1490056.3763,2.480507,2.371890,1.034383
2025-10-22,1504924.4320,5724296111.2427,1501118.1894,3.195421,2.775022,1.056060
2025-10-23,1473162.7640,5679674179.3956,1478456.0046,2.883379,2.730115,1.097889
2025-10-24,1476989.4750,5809295003.0700,1482326.4841,2.473340,2.989011,1.011186
2025-10-25,1491931.7560,5896505885.5331,1487218.4150,2.317861,2.949647,1.159533
2025-10-26,1563885.8120,6501643023.4733,1537560.6425,1.685680,2.721660,1.078802
2025-10-27,1591569.5680,6554847434.4166,1591963.3520,1.701713,3.193386,1.086323
2025-10-28,1536757.0490,6112588565.1515,1572681.1322,2.500111,3.004564,1.055388
2025-10-29,1545987.1580,6030650582.7610,1533553.6719,2.944024,2.768358,1.084827
2025-10-30,1592238.1430,6053370972.0574,1582136.9942,3.667119,2.744236,1.044460
2025-10-31,1562286.9510,6009196151.1959,1583813.8696,2.854794,2.805401,1.057887
2025-11-01,1585234.2170,6138232968.6722,1578795.7875,2.753038,2.809370,1.167452
2025-11-02,1637523.6780,6394571522.6789,1610650.0958,2.715014,2.678487,1.136072
2025-11-03,1715055.6830,6178282065.3155,1699398.0415,3.509277,2.576209,1.010888
2025-11-04,1670308.7880,5487448758.1285,1734632.2628,3.260986,3.020364,1.060976
2025-11-05,1648108.1770,5641965215.2982,1653214.9645,2.535142,2.546490,1.091413
2025-11-06,1718636.9120,5695331016.8007,1671412.6321,2.674995,2.711518,1.047033
2025-11-07,1720540.5100,5909985149.3866,1721164.3858,2.371965,2.807302,1.049196
2025-11-08,1698551.7320,5775211772.9386,1721528.7779,2.527248,2.942305,1.057768
2025-11-09,1700869.0420,6091500073.8923,1710657.3441,2.151001,2.808280,1.110391
2025-11-10,1734222.6380,6184515402.7301,1756027.8217,2.213519,2.932242,1.104700
2025-11-11,1668936.2950,5701241284.2898,1701281.2898,2.502634,2.723157,1.063273
2025-11-12,1712481.9680,5845471573.6696,1676471.0906,2.652748,2.454626,1.041720
2025-11-13,1809564.0650,5845343647.6456,1776871.6591,3.578303,2.726349,1.032571
2025-11-14,1703829.8700,5301352680.6620,1738380.2044,3.249283,2.726682,1.001096
2025-11-15,1790253.9010,5668928490.2115,1734244.0140,3.115525,2.851717,1.072201
2025-11-16,1828487.9240,5659201705.1801,1822016.7070,3.424281,2.722151,1.091619
2025-11-17,1970566.4200,5970885146.0455,1898181.7168,3.715276,3.210097,0.996817
2025-11-18,1956314.9870,6108026215.5613,1954569.0367,2.456337,3.306016,1.047594
2025-11-19,2022840.8420,6117131391.4333,1984482.7921,3.755775,3.395134,1.008419
2025-11-20,2010854.3010,5697785809.1139,2005138.9144,4.098016,3.043922,1.035847
2025-11-21,1869986.2490,5169739413.2450,1937888.3351,2.829261,2.265779,1.052553
2025-11-22,1900728.3220,5263369107.9317,1879053.7131,2.617308,2.780950,1.078363
2025-11-23,1854210.2270,5193574915.1109,1886225.8051,2.708331,2.424508,1.070398
2025-11-24,1889539.8010,5578261609.7162,1865989.9174,1.817237,2.648568,1.041478
2025-11-25,1820999.7060,5387059774.1476,1851560.3779,2.042581,2.879319,1.027059
2025-11-26,1909352.0850,5775866431.2084,1863563.9799,1.638758,2.882774,1.056369
2025-11-27,1869364.2410,5634058192.3075,1897653.7791,1.968487,3.061681,1.023127
2025-11-28,1884890.0120,5710839758.3576,1886707.0259,1.942892,2.944903,1.102440
2025-11-29,1905468.6080,5693463981.9597,1913428.8892,2.122716,2.912726,1.143039
2025-11-30,1881529.2410,5626226798.0195,1898863.8256,1.997883,2.954669,1.116262
2025-12-01,1944590.6750,5441523092.5925,1932782.3333,2.553911,3.110815,1.101094
2025-12-02,1939356.1600,5807305053.3120,1960497.5793,1.659096,2.967465,1.047536
2025-12-03,1976396.8750,6299241324.5248,1965786.7828,1.675651,2.728334,1.124891
2025-12-04,2000214.2510,6264691036.2745,2030926.8385,1.562225,3.154189,1.061289
2025-12-05,2079237.3750,6279993997.2734,2046497.3010,2.010865,3.249604,1.052294
2025-12-06,2045560.3740,6211384986.8585,2072051.4816,1.963491,3.025944,1.125983
2025-12-07,1957779.7320,5987125354.0238,2030896.3438,2.106193,2.871417,1.031740
2025-12-08,1942076.1290,6065395062.2864,1976404.9103,1.863435,2.848331,1.057879
2025-12-09,2063386.5980,6843221652.2670,2012358.7096,1.160164,2.771128,1.052205
2025-12-10,2048628.4340,6807271112.0700,2053082.0716,1.202440,2.823004,1.049528
2025-12-11,1956111.6420,6329546928.9508,2043494.2879,1.716525,3.048308,0.980071
2025-12-12,2019430.6260,6226550837.7583,1990492.1173,2.668664,2.983745,1.085035
2025-12-13,2004531.9670,6240128058.5907,2012783.1084,2.240567,2.882262,1.095949
2025-12-14,2055453.6740,6292222186.6136,2033558.1135,2.138705,2.808670,1.153061
2025-12-15,2117806.8130,6275613464.3963,2068636.1593,2.966766,2.629280,1.100723
2025-12-16,1974038.4380,5844571794.0847,2029366.9995,2.593464,2.661702,1.016519
2025-12-17,1987892.0420,5629670505.1032,1975197.7203,3.033587,2.720350,1.030050
2025-12-18,1978366.0500,5593533251.4675,1963928.7220,2.611011,2.683726,1.100955
2025-12-19,2073884.4840,6176979134.6585,2043357.5085,1.350326,2.493034,1.096985
2025-12-20,2056617.9150,6121626054.8933,2072474.2984,1.466632,2.630802,1.098888
2025-12-21,2028197.5980,6086063457.3788,2040643.8674,1.506605,2.645080,1.086354
2025-12-22,1994291.3900,5998230213.7030,2010714.0950,1.926112,2.705475,1.125839
2025-12-23,2104114.8880,6234513454.2929,2054148.6068,2.125702,2.566409,1.156515
2025-12-24,2095838.6320,6174822652.7574,2111679.0744,2.098830,2.669425,1.167611
2025-12-25,2116365.2000,6143164127.9348,2103520.7077,2.386368,2.672924,1.147165
2025-12-26,2154774.7970,6306643042.9412,2138479.6664,2.714071,2.636371,1.074791
2025-12-27,2117629.3910,6242347918.7898,2134170.7849,2.445334,2.670449,1.141818
2025-12-28,2115224.0760,6239064934.5696,2124646.6208,2.248517,2.656674,1.164194
2025-12-29,2133353.2860,6265139501.5563,2149441.1119,2.810209,2.774320,1.113517
2025-12-30,2097067.3780,6233086495.9129,2125857.5187,1.977447,2.860798,1.105584
2025-12-31,2091651.4100,6213194189.5622,2097107.0534,2.057072,2.839910,1.106143
2026-01-01,2111904.6600,6340993741.6500,2102079.5043,1.847527,2.808220,1.099697
2026-01-02,2301086.4120,7188332822.3753,2240955.5521,1.266508,2.326538,1.109042
2026-01-03,2274479.6460,7109106881.5119,2283921.8232,1.426959,2.378097,1.166931
2026-01-04,2253809.1980,7085419707.1800,2266741.1137,1.410057,2.353643,1.043844
2026-01-05,2202406.4770,7099941808.0344,2227602.8611,1.374379,2.307510,1.000755
2026-01-06,2139936.2050,7052052766.7673,2205832.1193,1.376890,2.451436,1.080266
2026-01-07,2265709.0460,7176180261.3958,2161391.7188,2.094661,2.820249,1.095455
2026-01-08,2194015.9520,6812726693.1933,2237806.4697,2.350009,2.716227,1.096000
2026-01-09,2260386.7850,6978175667.1806,2269489.0791,2.589296,2.654579,1.048675
2026-01-10,2268880.8690,7000586543.6821,2270852.2398,2.578608,2.654498,1.210191
2026-01-11,2251539.5500,7030567337.2480,2279300.7871,2.339930,2.722184,1.185777
2026-01-12,2236772.4650,6920548916.7214,2242939.4586,2.637277,2.749855,1.038600
2026-01-13,2385367.4740,7930583533.4583,2259230.6064,1.318166,2.532813,1.118936
2026-01-14,2238531.6150,7506423293.9472,2287956.4262,1.231866,2.682369,0.980893
2026-01-15,2201005.8410,7300798634.0530,2251427.9577,1.508913,2.473394,1.115480
2026-01-16,2205074.2910,7265036215.8148,2209130.4630,1.540063,2.761781,1.082522
2026-01-17,2245185.2190,7429138274.8535,2234821.8553,1.430694,2.482386,1.295385
2026-01-18,2239378.6610,7352003986.9207,2253418.4932,1.513485,2.507301,1.136633
2026-01-19,2273881.9370,7249817779.7371,2268762.2050,2.083192,2.773067,1.108601
2026-01-20,2343089.1260,6884684320.8006,2347697.2955,2.919515,2.431519,1.092334
2026-01-21,2252156.9500,6713358682.4422,2323742.8391,2.814416,2.260148,1.112131
2026-01-22,2310270.7800,6818117331.3516,2290873.4053,3.453698,2.200781,1.105634
2026-01-23,2281758.6690,6742802225.1752,2312397.7495,3.084328,2.201319,1.080032
2026-01-24,2287932.9100,6754160984.9528,2290148.8497,2.995403,2.168777,1.218006
2026-01-25,2249277.0960,6333874331.2522,2305387.5006,3.576995,2.040079,1.179018
2026-01-26,2237278.1890,6552741714.9802,2202727.5733,2.397099,1.899255,1.271763
2026-01-27,2281664.5240,6901670118.7762,2247154.5581,2.012039,2.018953,1.130988
2026-01-28,2281697.2610,6866616837.4010,2291895.9443,2.082777,2.037503,1.061446
2026-01-29,2283700.9950,6442746443.6900,2270971.6282,3.277104,2.085908,1.077497
2026-01-30,2341089.6490,6334305663.4878,2270111.5441,3.365815,2.124302,1.100309
2026-01-31,1984366.8030,4862264134.9748,2270072.4547,2.768328,1.906122,1.088037
2026-02-01,1930614.7140,4380294500.0060,1962534.1583,2.701751,1.783742,1.049409
2026-02-02,1943002.9970,4557530150.1461,1963081.0508,2.576948,1.807733,1.031697
2026-02-03,1967355.7170,4391590452.1589,1987684.0753,2.819249,1.712351,1.107782
2026-02-04,1986024.6570,4263994938.5790,1985172.5510,2.960324,1.714927,1.077827
2026-02-05,1910202.9130,3487228233.9145,1962167.4782,2.668920,1.405333,1.031214
2026-02-06,2059152.3480,4246558425.3475,1897669.4740,2.064946,2.121676,1.080765
2026-02-07,1980910.8180,4136634831.4372,2025069.1304,1.736122,2.055338,1.043961
2026-02-08,1878064.4610,3923593498.7015,1945507.2473,1.950056,2.084699,1.093953
2026-02-09,1961605.9220,4127160011.7103,1911531.8989,1.581322,2.021104,1.152132
2026-02-10,1765394.9320,3568851778.7339,1844764.3917,2.342876,1.528072,1.054149
2026-02-11,1757441.9100,3412495254.3234,1793287.3471,2.429901,1.551447,1.093440
2026-02-12,1767889.1670,3442363070.4157,1769775.3598,2.633053,1.486878,1.075836
2026-02-13,1759029.2300,3603406558.2396,1776687.5013,1.814351,1.519508,1.051434
2026-02-14,1765746.5580,3682305529.5188,1768746.5678,2.025563,1.502341,1.120743
2026-02-15,1779263.9120,3495910354.6521,1782014.3948,2.768445,1.720306,1.123710
2026-02-16,1751257.2650,3497891210.8204,1779332.5911,2.576586,1.757833,1.080063
2026-02-17,1801113.4680,3585440558.4782,1776331.6597,2.310324,1.644387,1.025112
2026-02-18,1783644.0730,3486998666.2899,1793053.1179,3.078144,1.668971,1.127833
2026-02-19,1812987.4600,3531989650.0736,1795676.4350,2.946104,1.566162,0.996427
2026-02-20,1751107.4450,3446034584.9525,1769125.3116,2.430954,1.487380,1.090436
2026-02-21,1774004.3720,3500202640.4050,1762888.0502,2.118154,1.568100,1.096864
2026-02-22,1749176.9750,3423139340.0750,1769197.7868,2.812948,1.612686,1.165100
2026-02-23,1795893.5940,3332554346.9450,1816813.5146,2.704212,1.458269,1.042873
2026-02-24,1844483.3090,3414175494.6252,1838175.0358,2.261299,1.396334,1.038765
2026-02-25,1901956.0790,3912040159.8471,1837763.5453,1.419791,1.326164,1.058637
2026-02-26,1826108.0790,3700918460.4669,1889528.8679,1.807012,1.568857,1.075472
2026-02-27,1812737.4970,3496260761.1338,1839017.0161,2.713054,1.499282,1.088296
2026-02-28,1790388.7730,3515821144.8815,1818604.9156,2.274312,1.357962,1.061126
2026-03-01,1821228.9360,3529887711.4658,1828962.6483,2.149608,1.383975,1.043075
2026-03-02,2002001.3750,4057276006.5887,1897977.5486,1.323342,1.253849,1.049216
2026-03-03,1925010.4370,3815062684.4641,1948106.8962,2.156495,1.273104,1.055520
2026-03-04,2139075.1490,4549793059.6277,2037867.4647,1.142236,1.177242,1.057656
2026-03-05,1981496.5730,4105861337.6211,2081043.7032,1.626688,1.226678,1.040038
2026-03-06,1964104.7250,3884724171.3885,1977208.1263,2.379541,1.217429,1.056216
2026-03-07,1946234.0270,3830947596.4065,1955537.4175,2.361225,1.235943,1.107921
2026-03-08,2000388.3940,3873116596.6073,1999885.4345,2.552477,1.210542,1.065944
2026-03-09,1977831.1260,3941231091.5239,1994013.3135,1.743476,1.247288,1.039926
2026-03-10,2074586.1840,4223020125.8165,2080183.4156,1.767069,1.202916,1.050817
2026-03-11,2110792.5790,4329742169.7480,2094011.6692,1.417193,1.188666,1.026531
2026-03-12,2147792.4220,4452008566.0943,2083593.0489,1.272730,1.154520,1.059809
2026-03-13,2095145.3000,4382220185.6953,2179803.4531,1.596827,1.252212,1.116013
2026-03-14,2062309.9530,4321116798.3218,2084733.0749,1.820462,1.196710,1.110467
2026-03-15,2163456.2590,4711423598.9121,2024540.7641,1.309772,1.283038,1.062773
2026-03-16,2476628.8530,5824189008.4460,2378029.3105,0.933455,1.408857,1.096762
2026-03-17,2380269.0120,5513750350.1573,2442634.9463,1.036461,1.213715,1.048957
2026-03-18,2207530.4940,4861267894.6412,2329922.1758,1.740281,1.099092,1.043329
2026-03-19,2243229.1180,4793085224.1394,2228970.1079,1.936138,1.046009,1.046596
2026-03-20,2202029.2530,4723813876.5026,2230195.6772,1.980548,1.123859,1.058962
2026-03-21,2147454.3500,4475512757.1133,2216995.2860,2.172385,1.090725,1.109650
2026-03-22,2168008.6890,4451008558.8646,2182487.1533,2.125393,1.073958,1.120266
2026-03-23,2115861.4550,4551345958.3176,2162212.5795,1.714099,1.120999,1.053318
2026-03-24,2130158.9420,4591131567.6926,2131359.9310,1.953569,1.128676,1.077825
2026-03-25,2149853.1560,4661058846.7782,2167517.9718,1.613381,1.093857,1.082537
2026-03-26,2174388.3550,4477435268.9654,2174399.8719,2.653394,1.167240,1.080126
2026-03-27,2216752.6980,4415222083.7132,2211588.9775,2.558580,1.118055,1.081199
2026-03-28,2187883.2060,4362770026.0902,2220559.0678,2.390664,1.088887,1.076821
2026-03-29,2171107.1190,4305913326.9703,2212703.2040,2.278053,1.171292,1.008064
2026-03-30,2145796.1980,4346481862.7448,2179268.9465,1.902508,1.076541,1.107362
2026-03-31,2288119.7010,4815553841.5276,2196340.6205,1.290349,1.089486,1.072101
2026-04-01,2292774.7650,4903871069.8091,2299044.6451,1.192365,1.050099,1.057098
2026-04-02,2148051.1630,4416901813.0191,2188961.3845,1.657478,1.021498,1.051777
2026-04-03,2156479.1230,4427251639.5190,2169292.2951,1.846513,1.048455,1.118797
2026-04-04,2147199.6290,4432764802.0928,2150845.9591,1.816938,1.044531,1.159146
2026-04-05,2153537.7380,4542177190.8575,2139764.2378,1.613088,1.070950,1.153610
2026-04-06,2206076.5590,4647056150.0023,2260241.5250,1.448474,1.027437,1.077473
2026-04-07,2247393.7700,5033246710.9381,2193468.0547,1.267282,1.104177,1.103660
2026-04-08,2283655.0620,4999392620.5617,2332861.4864,1.320457,1.139618,1.063061
2026-04-09,2208409.5120,4834822068.5881,2254970.9519,1.497553,1.134370,1.070877
2026-04-10,2309046.6160,5181272650.7106,2258324.1436,1.134985,1.012025,1.085119
2026-04-11,2357248.7380,5383510487.9449,2321102.7156,1.139589,0.998943,1.135148
2026-04-12,2179861.6900,4774827650.3112,2267396.7593,1.807977,1.061004,1.180548
2026-04-13,2255925.2740,5343294366.9854,2178836.5380,1.084100,1.287102,1.095279
2026-04-14,2259141.7730,5244098341.1840,2327108.9387,1.307452,1.396900,1.172414
2026-04-15,2234619.5750,5271154730.6845,2248521.1762,1.306301,1.285776,1.071604
2026-04-16,2108479.6820,4948712467.9750,2190829.0398,1.518063,1.305846,1.091888
2026-04-17,2326786.0220,5626235879.5856,2222033.9211,1.230236,1.175378,1.146223
2026-04-18,2153974.2980,5059598632.1496,2206436.1675,1.771463,1.105328,1.125059
2026-04-19,2165630.3590,4898179433.3790,2161682.3953,2.106980,1.079529,1.089780
2026-04-20,2116715.5170,4895095137.4590,2151741.3723,1.887677,1.136425,1.081745
2026-04-21,2126869.4280,4947374782.5536,2127756.7418,1.853721,1.119666,1.117969
2026-04-22,2335038.7900,5541140450.2216,2252949.4030,1.175008,1.375301,1.181446
2026-04-23,2016907.4120,4697409960.1283,2131715.7580,1.926290,1.286525,1.077483
2026-04-24,2014760.2860,4661913530.5697,2035266.4733,2.034936,1.236322,1.122965
2026-04-25,2043841.6330,4738063111.2760,2027113.6010,2.029365,1.176022,1.194570
2026-04-26,2059724.9190,4878087720.1661,2070395.5011,1.574794,1.083931,1.133845
2026-04-27,2017901.9240,4645775241.5867,2030997.7469,2.304575,1.179582,1.070480
2026-04-28,1972638.0450,4514105996.6562,2019625.8988,2.074003,1.206146,1.148202
