date,oi,oi_value,ls_global,ls_top,taker_ls
2021-12-09 19:00:00,291577.2660,1205018861.8342,2.081991,0.926396,1.177052
2021-12-09 20:00:00,291112.3860,1193269670.2140,1.973088,0.926443,1.014604
2021-12-09 21:00:00,293517.9410,1224310659.1900,2.008063,0.915027,1.209728
2021-12-09 22:00:00,288407.6390,1201765790.9491,1.993021,0.916291,0.916297
2021-12-09 23:00:00,289989.6500,1199344994.2630,2.004134,0.914903,0.957512
2021-12-10 00:00:00,288930.9210,1192495922.3157,1.965178,0.918461,1.105995
2021-12-10 01:00:00,288281.2900,1201564043.0574,1.957579,0.918146,1.088303
2021-12-10 02:00:00,289266.7520,1204582262.6832,1.941827,0.911872,1.109283
2021-12-10 03:00:00,287966.6620,1191867749.4167,2.008821,0.912314,1.131743
2021-12-10 04:00:00,288848.3590,1193625404.7972,2.020140,0.912115,0.944062
2021-12-10 05:00:00,290750.1450,1195724508.8198,2.040005,0.914357,0.993012
2021-12-10 06:00:00,290534.3910,1192985342.1217,2.055004,0.915719,0.962102
2021-12-10 07:00:00,293633.8160,1184712576.2657,2.044778,0.925580,1.108097
2021-12-10 08:00:00,291381.7290,1187810762.8024,2.078779,0.922668,1.289572
2021-12-10 09:00:00,293539.0060,1202959703.6010,2.109985,0.924866,1.110324
2021-12-10 10:00:00,293627.8820,1200858757.8519,2.079690,0.918993,0.947235
2021-12-10 11:00:00,297934.8560,1237254931.9511,2.100138,0.911010,1.023539
2021-12-10 12:00:00,295548.3140,1229501481.5166,2.064142,0.917345,1.038922
2021-12-10 13:00:00,296529.5160,1247099856.2365,1.984236,0.914319,0.999143
2021-12-10 14:00:00,288879.8390,1170974427.3865,2.039469,0.917120,1.063475
2021-12-10 15:00:00,291651.9940,1166620381.6013,2.146020,0.935782,0.969846
2021-12-10 16:00:00,291977.9510,1163800754.4499,2.238964,0.946878,1.164873
2021-12-10 17:00:00,293703.4100,1159236846.4120,2.339666,0.949381,1.052179
2021-12-10 18:00:00,290139.5170,1156394565.9311,2.431660,0.942739,1.122277
2021-12-10 19:00:00,291361.4230,1170660235.6573,2.452766,0.930635,1.186734
2021-12-10 20:00:00,291894.9110,1176436279.3357,2.440405,0.929560,0.911100
2021-12-10 21:00:00,290395.9480,1160779395.2240,2.376164,0.935891,0.914205
2021-12-10 22:00:00,291231.3680,1154714900.2379,2.394821,0.934102,1.207088
2021-12-10 23:00:00,288084.5510,1120758375.5194,2.362117,0.930290,0.990339
2021-12-11 00:00:00,286208.5000,1128988258.5321,2.305338,0.925893,1.069133
2021-12-11 01:00:00,288512.0710,1145550604.9457,2.295219,0.921675,1.114407
2021-12-11 02:00:00,289784.5140,1153897981.1688,2.264490,0.922744,1.125138
2021-12-11 03:00:00,284098.2860,1138778923.0941,2.180904,0.925556,1.012209
2021-12-11 04:00:00,288899.7410,1167974490.9221,2.153758,0.928282,0.981450
2021-12-11 05:00:00,288288.0740,1160033732.3264,2.133874,0.929229,1.014435
2021-12-11 06:00:00,287747.3510,1141555931.5988,2.136456,0.934427,0.925910
2021-12-11 07:00:00,286200.0090,1139645573.8379,2.237532,0.934333,1.200058
2021-12-11 08:00:00,290941.0830,1164672295.7414,2.227131,0.937771,1.060843
2021-12-11 09:00:00,286758.9200,1148747578.1407,2.396431,0.941723,1.090293
2021-12-11 10:00:00,287429.4680,1158285501.4355,2.371247,0.936886,1.207783
2021-12-11 11:00:00,288372.5680,1155534833.5071,2.358445,0.935258,0.824083
2021-12-11 12:00:00,289699.8130,1169093308.9151,2.324750,0.932684,1.142462
2021-12-11 13:00:00,290245.0130,1162779225.6223,2.341987,0.929777,1.019817
2021-12-11 14:00:00,289893.5720,1166421815.5505,2.313733,0.925458,1.099950
2021-12-11 15:00:00,291210.6750,1174382410.2712,2.249980,0.926237,1.044132
2021-12-11 16:00:00,291809.8270,1188976222.0132,2.171184,0.922267,1.140058
2021-12-11 17:00:00,289503.5460,1168450786.8333,2.141212,0.927887,0.910395
2021-12-11 18:00:00,288849.5510,1167284363.0236,2.220651,0.929851,1.362716
2021-12-11 19:00:00,288733.8440,1157100418.5892,2.215295,0.926157,0.788241
2021-12-11 20:00:00,287606.0990,1158034453.3795,2.273356,0.927474,1.388721
2021-12-11 21:00:00,287215.8850,1153777803.7924,2.298043,0.926645,1.061741
2021-12-11 22:00:00,285450.4870,1151571228.9168,2.244113,0.924425,1.296129
2021-12-11 23:00:00,285803.8080,1167642883.4698,2.136806,0.923620,1.210230
2021-12-12 00:00:00,286880.9550,1163686538.9410,2.109194,0.931798,1.021674
2021-12-12 01:00:00,286642.3390,1159527587.2731,2.141956,0.934753,1.301226
2021-12-12 02:00:00,288499.0650,1164318756.5457,2.184773,0.932599,1.088636
2021-12-12 03:00:00,289583.5620,1170812403.6866,2.184529,0.932385,1.292425
2021-12-12 04:00:00,292205.3600,1173108092.6312,2.201596,0.924921,0.926188
2021-12-12 05:00:00,290751.5770,1172094231.7101,2.161000,0.918144,1.312091
2021-12-12 06:00:00,291222.5510,1179805526.6443,2.137222,0.921176,1.403077
2021-12-12 07:00:00,291446.0370,1180496343.9478,2.145749,0.919177,1.045659
2021-12-12 08:00:00,293546.0270,1177677853.2786,2.232558,0.924792,0.929664
2021-12-12 09:00:00,295478.8420,1183833025.6846,2.248948,0.922600,1.044485
2021-12-12 10:00:00,295886.6380,1184037723.8191,2.249530,0.920367,1.016669
2021-12-12 11:00:00,295203.5700,1190857105.4514,2.181568,0.920222,1.268135
2021-12-12 12:00:00,292659.0690,1179998654.9032,2.136506,0.920409,0.948406
2021-12-12 13:00:00,292636.2310,1179096059.9157,2.130009,0.922259,1.007319
2021-12-12 14:00:00,294014.2590,1188562442.2054,2.118506,0.921920,1.046111
2021-12-12 15:00:00,296817.2580,1193861125.6945,2.145279,0.919032,0.956338
2021-12-12 16:00:00,298313.0030,1203851072.9966,2.165343,0.917305,1.372881
2021-12-12 17:00:00,297256.4690,1212354563.6871,2.106737,0.914662,1.037905
2021-12-12 18:00:00,301091.7540,1248245329.5982,2.008541,0.914216,1.114316
2021-12-12 19:00:00,301741.3300,1250120860.4819,1.946628,0.914896,1.282704
2021-12-12 20:00:00,299010.8760,1240433707.9907,1.948310,0.919395,1.231469
2021-12-12 21:00:00,298686.2990,1231116482.7886,1.933865,0.925070,0.962018
2021-12-12 22:00:00,298772.8270,1238471451.9638,1.962499,0.925154,1.558126
2021-12-12 23:00:00,298823.7670,1235056031.8109,1.953004,0.920287,0.928746
2021-12-13 00:00:00,293922.6120,1198336981.3252,2.108101,0.924921,0.962241
2021-12-13 01:00:00,288761.1180,1146670399.5780,2.451191,0.901211,0.775102
2021-12-13 02:00:00,289725.4560,1152556836.5136,2.558189,0.899481,1.084143
2021-12-13 03:00:00,290708.1380,1162088339.1667,2.671279,0.895970,1.150183
2021-12-13 04:00:00,292030.6160,1172903005.1839,2.391934,0.896308,1.354914
2021-12-13 05:00:00,295954.7000,1194035156.2440,2.293738,0.898333,1.007604
2021-12-13 06:00:00,292205.4340,1164955858.1082,2.325567,0.909035,0.992841
2021-12-13 07:00:00,290420.3380,1156083309.9979,2.304473,0.904887,1.009181
2021-12-13 08:00:00,290909.2560,1170444953.6322,2.265252,0.905664,1.090382
2021-12-13 09:00:00,290239.4850,1160601133.3258,2.291697,0.909645,0.926635
2021-12-13 10:00:00,292275.5840,1166264340.0794,2.304824,0.913400,0.986988
2021-12-13 11:00:00,291915.9520,1168157145.9589,2.281395,0.911589,1.150547
2021-12-13 12:00:00,293295.1940,1169558580.3541,2.296986,0.911103,0.937317
2021-12-13 13:00:00,297008.4970,1180487002.0912,2.285229,0.909369,1.127346
2021-12-13 14:00:00,305921.9230,1195872258.5906,2.370769,0.918623,1.045219
2021-12-13 15:00:00,319985.9600,1212906354.5475,2.213487,0.924068,0.858903
2021-12-13 16:00:00,318563.7520,1210146728.6225,2.419810,0.917803,1.024348
2021-12-13 17:00:00,320938.4870,1226979929.6497,2.509746,0.914245,1.091079
2021-12-13 18:00:00,320764.5270,1227812833.5148,2.505512,0.912841,1.035214
2021-12-13 19:00:00,313893.0310,1177610511.8905,2.370673,0.913461,0.940490
2021-12-13 20:00:00,311659.2640,1167829024.3499,2.301934,0.909186,1.027145
2021-12-13 21:00:00,309767.4950,1164725781.2000,2.331192,0.909346,0.957198
2021-12-13 22:00:00,309841.8010,1178340762.8750,2.399243,0.900349,1.036495
2021-12-13 23:00:00,307292.5580,1164506659.0201,2.372705,0.898468,0.945463
2021-12-14 00:00:00,308170.7960,1176472830.8096,2.381766,0.901072,1.107938
2021-12-14 01:00:00,309205.6400,1169694015.5560,2.419897,0.901986,1.171558
2021-12-14 02:00:00,311118.1980,1174642312.4589,2.425182,0.903591,1.017372
